review_id,sentences_ids,sentences_texts,sentences_opinions
0,0,"So when i walked in i was just blown away by the lighting, flowers, wood and iron work, a reservationist, and a full bar.",lighting positive <sep> bar neutral
0,0,"Though the service leaves a lot to be desired, and the waitstaff runs around like chickens without heads, the beer is cold, the sake is hot, and the sushi is out of this world!",service negative <sep> waitstaff negative <sep> chickens negative <sep> beer positive <sep> sake positive <sep> sushi positive
0,0,"True, the service is hardly on par with the finer restaurants in NYC, but I go for the energy and the tasty tapas-like seafood treats that are perfect with beer or sake.",service negative <sep> tapas-like seafood treats positive <sep> beer positive <sep> sake positive
0,0,"Also, try to get a seat at the main bar, because I sat at the smaller bar by the entrance and it was getting so crowded with people waiting that it became a bit unpleasant towards to end of the meal.",seat neutral <sep> main bar neutral <sep> waiting negative <sep> meal neutral
0,0,Enough space between tables that you don't feel crowded or that it's too loud.,space positive <sep> tables neutral
0,0,"The tables are close so you can hear every conversation going on around you, but if you're here with someone who enthralls you, you will notice no one else but your dinner date.",tables negative <sep> dinner neutral
0,0,"Although the food was great, the service was so bad that I can't see myself ever returning.",food positive <sep> service negative
0,0,The wait can be long especially during brunch time but worth it.,wait negative <sep> brunch neutral
0,0,"Didn't have room for dessert, but will definitely be back to try the coconut mousse.",dessert neutral <sep> coconut mousse positive
0,0,The hostess was snooty since we did not have a reservation but the rest of the dining experience amply made up for it.,hostess negative <sep> dining neutral
0,0,"We had to wait 30-45mins after we were already seated to get our orders in, waited what felt like an hour to get our food, was not given utensils with our dinner (had to wait for that too), and had the wrong dessert brought to our table and never remedied even after we brought it to the waiter's attention.",food neutral <sep> dinner neutral <sep> dessert negative <sep> waiter negative
0,0,"The tables are a little too close together, but when the food is this good it's difficult to be distracted.",tables negative <sep> food positive
0,0,"There was interesting summer dessert, a rubarb-crisp with basil ice cream.",dessert positive <sep> rubarb-crisp with basil ice cream neutral
0,0,"The Food Chef Tom Kearney (Blue Hill, Jean-Georges) presides over the contemporary, pared-down menu.",Food Chef positive <sep> menu neutral
0,0,"It's very cheap, food is great you can bring your own bottle of wine (saves sooo much money) The waiters will uncork it bring you glasses too !",food positive <sep> bottle of wine neutral <sep> waiters positive <sep> glasses neutral
0,0,Drinks were well priced and the buyback rate was fantastic.,Drinks neutral <sep> priced positive
0,0,Our meal was interrupted several times by the arguments between our waiter and the maitre 'd.,meal neutral <sep> waiter negative <sep> maitre negative
0,0,Their desserts were limited - I mean REALLY limited to 2 items (nothing like the online menu).,desserts negative <sep> menu neutral
0,0,Their menu has just been updated featuring new rolls and more choices.,menu neutral <sep> new rolls positive
0,0,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",new Jazz Bar neutral <sep> Dining Garden positive <sep> Thin Crust Pizzas positive <sep> Lasagna Menu positive
0,0,"Waiters were pretty slow, didnt refill my glass of water until I was about to leave, and I had to ask several times to get the check and the slices of lemon.",Waiters negative <sep> glass of water neutral <sep> check neutral <sep> slices of lemon neutral
0,0,"My date and I were excited to go, and didn't even mind the 25 minute wait (EVEN WITH OUR RESERVATION) to get a table.",wait negative <sep> RESERVATION neutral <sep> table neutral
0,0,"My favorites: warm veal with goat cheese (just melts in your mouth), the gnocchi with crab meat, and for dessert - the beignets are unbelievable.",veal with goat cheese positive <sep> gnocchi with crab meat positive <sep> dessert neutral
0,0,The waiter knew his menu and what to recommend.,waiter positive <sep> menu neutral
0,0,"The menu includes the usual Chinese restaurant staples, but also includes a fairly diverse selection of other dishes not typically found in your average noodle house.",menu neutral <sep> dishes positive <sep> house neutral
0,0,"Actually she want to eat sushi, but their staff reject to serve it.",sushi neutral <sep> staff negative
0,0,"My family and I enjoy spicy food so towards the end of the meal, we were tearing and had runny noses.",food positive <sep> meal neutral
0,0,"Then I ordered a margarita,rocks w/ salt, the waitress' replied:I don't think we have salt What do you cook your food with?",waitress negative <sep> food neutral
0,0,"Although my waiter had about as much personality as a dead fish, I loved the great solid food and would definately go back.",waiter negative <sep> fish negative <sep> food positive
0,0,Went to dinner on a Friday night and the place was packed and hot.,dinner neutral <sep> place negative
0,0,"In the middle of dessert, the waitress silently passes by and drops the check.",dessert neutral <sep> waitress negative
0,0,"A bit noisy at street for the hospital a block away, but relaxing for drinks or appetizers (Ceviche, Croquetas, Empanas, Serrano Pizza, Calamar) and a BIG 10 for the main entrees (Argentinian Steak, Pata Chancho, Salmon).",drinks negative <sep> appetizers negative <sep> Croquetas neutral <sep> main entrees neutral <sep> Salmon neutral
0,0,"They bought the same surly staff, it still took way too long for food, drink, ANY SERVICE and the food is still $ 12.",surly staff negative <sep> drink neutral <sep> SERVICE neutral
0,0,"Even though it wasn't totally full, the waitress had to RUN around the restaurant, and the drinks and the food took a LONG time to arrive.",waitress negative <sep> drinks neutral
0,0,THE DECOR HAS BEEN UPDATED TO A FULL BLOWN RESTAURANT BUT THE QUALITY AND THE QUANTITY HASN'T CHANGED.,DECOR positive <sep> QUALITY negative
0,0,"The kitchen also offers just a few sushi-free entree options, such as a masterful tempura dinner and chicken or salmon teriyaki.",entree options positive <sep> chicken neutral <sep> salmon teriyaki neutral
0,0,"It is not a very stylish place, but we had some of the best Chinese food we ever had.",place negative <sep> Chinese food positive
0,0,"We also had an extra appetizer-some sort of fish roll, which was dipped in spicy sauce.",sort of fish roll neutral <sep> sauce positive
0,0,Order the porterhouse and they put it between you and you kind of eat family style at a wooden table.,eat neutral <sep> style positive <sep> table neutral
0,0,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.",food positive <sep> appitizers positive <sep> main course positive <sep> desserts neutral
0,0,"Last visit, ignored by our waiter, we finally got beers and ordered food.",waiter negative <sep> food neutral
0,0,Also had to ask the host for our apps becasue our waiter was never around.,host neutral <sep> waiter negative
0,0,"On the menu, unusual offerings like mango salad, Kashmiri chicken and whole fish cooked in mustard sauce refute the strip's infamous reputation for one-sauce-fits-all cooking.",menu neutral <sep> mango salad positive <sep> Kashmiri chicken positive <sep> mustard sauce neutral <sep> cooking positive
0,0,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",soy sauce negative <sep> scallion neutral
0,0,"some old drunk guy who claims he is an American born in France seems to be a regular at the bar, he sat down next to us, listened to our whole conversation then started aggressing us verbally, and the waiter took the longest time to intervene.",bar neutral <sep> waiter negative
0,0,"*Food:Just about anything on the menu, however the sandwhiches are most popular and recommended.",menu neutral <sep> sandwhiches positive
0,0,"I requested the waiter to seat us at a different table, and he was like 'its the same everywhere', and walked off.",waiter negative <sep> table neutral
0,0,"They expanded the seating with a cozy new back section, added some great new dishes (I had the most fantastic j erk Shrimp and exciting maize crusted salmon) but kept everything that was good (amazing staff and Mac Jack!)",seating neutral <sep> new dishes positive <sep> j erk Shrimp positive <sep> staff positive
0,0,"Every course was delicious, including the multiple chef samples, brought to you from the chef throughout your entire meal.",course positive <sep> multiple chef neutral <sep> meal positive
0,0,"noteworthy menu items that we tried - tasting menu 6 courses for $50 with 2 glasses of wine - great value - frog's legs, knuckle sandwich, lobster mac cheese, octopus salad and venison chop - just fantastic.",courses neutral <sep> glasses of wine neutral <sep> frog neutral <sep> sandwich positive <sep> lobster mac cheese positive <sep> octopus salad positive
0,0,"Service only so-so -- I saw a lot of wait staff standing around, and at the busiest moment, I watched waiter stroll through the dining room with two plates as if he had all the time in the world.",wait staff negative <sep> dining room neutral
0,0,Sushi pieces are smaller if u r a 'buffet' customer and choices are rather limited and there's really nothing special on the menu.,Sushi negative <sep> choices negative <sep> menu neutral
0,0,"The four of us were seated in the outdoors patio(not requested) and suffered through a muddled menu, indifferent food, a below average waiter, as well as excessive noise, wind and cold.",menu negative <sep> waiter negative <sep> noise negative <sep> outdoors patio neutral
0,0,The food was good but we were dissatisfied with waiting too long for a uncomfortable table.,food positive <sep> waiting negative
0,0,"The food was ok, good bread.",food neutral <sep> bread positive
0,0,"Waited 8 minutes for them to set up the table, another 10 to take our orders and 1 hr plus later for the waitress to say the food is coming in 2 minutes.",waitress negative <sep> food neutral
0,0,"Trendy decor doesn't make up for the avg food, adequate service and relatively high prices.",avg food negative <sep> service positive <sep> prices negative
0,0,"Service is not particularly warm, but I've gone back again and again (for dinner) over the years on an almost monthly basis.",Service negative <sep> dinner neutral
0,0,Our server never bothered to inquire as to whether or not we wanted coffee.,server negative <sep> coffee neutral
0,0,GREAT APPETIZER BEFORE THE BURGER!,APPETIZER positive <sep> BURGER neutral
0,0,I specifically recommend the eggs with potato pancakes for breakfast and the orange beef for dinner.,eggs with potato pancakes positive <sep> breakfast neutral
0,0,We started with some drinks on the front porch and then continued at our table with a bottle of delicious red wine.,table neutral <sep> wine positive
0,0,Knock off 15-20% of the prices and you have a decent night out.,prices neutral <sep> out positive
0,0,"The only failing was the persian tea, that I'm used to being sweetened with honey.",persian tea negative <sep> honey neutral
0,0,We had some sorta of kobe sashimi salad with coconut shavings which was phenomenol and a lobster ravioli.,kobe sashimi salad with coconut shavings positive <sep> lobster ravioli neutral
0,0,"We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.",tip neutral <sep> food negative
0,0,"Furthermore, while the fish is unquestionably fresh, rolls tend to be inexplicably bland.",fish positive <sep> rolls negative
0,0,"My friend and I went out for a cigarette, and when we returned, our table had been given to another party- even though our drinks and unpaid bill were still on the table.",drinks neutral <sep> bill negative
0,0,"The waitress came three times: to take our order, to bring the order, and to bring the check.",waitress negative <sep> check neutral
0,0,The staff treated them like true royalty.,staff neutral <sep> royalty positive
0,0,Waiter brought white instead of red wine.,Waiter negative <sep> red wine neutral
0,0,We were about the leave when a nice waitress explained to us that she'd personally seat us when she witnessed the hostess' actions.,waitress positive <sep> hostess neutral
0,0,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.",menu neutral <sep> rice positive
0,0,"Though weekend nights and Sunday brunch draw the largest crowds, neighborhood residents master this vegan menu of quinoa-lentil cakes, seitan piccata, and sweet-potato pumpkin pie by popping in daily.",brunch neutral <sep> menu neutral <sep> quinoa-lentil cakes neutral <sep> pumpkin positive
0,0,"I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.",price neutral <sep> flavor negative
0,0,"this guy should work in a dinner ,didn't even know the menu ,he couldn't explain me anythings ,a real nightmare.",guy negative <sep> dinner neutral <sep> menu neutral
0,0,The lemon goat cheesecake was extremely dry and practically begged for a nice sauce or some fresh fruit.,lemon goat cheesecake negative <sep> sauce positive <sep> fruit positive
0,0,"Then, when we ordered from a regular menu, and told the waiter, that we are in a hurry to make the show, his response was So what do you want me to do ?",menu neutral <sep> waiter negative
0,0,I went to the tasting before Nobu opened and the menu and service has greatly improved since then.,menu neutral <sep> service positive
0,0,4-Got attitude from the waitress at every moment she was at the table.,waitress negative <sep> table neutral
0,0,"do not take the reservation at 8pm to begin with, if in reality the management knows that it will be impossible to seat at that time.",reservation neutral <sep> management negative
0,0,We've been staying in a hotel and Burger Heaven has delievered quite a few meals for us which is 100% better than the hotel food.,meals neutral <sep> food positive
0,0,"I agree with the many posters addressing an oppressively aggressive waitstaff, and I'm in particular support of the review directed at Franny's bizarrely adamant refusal to cut pizza (or provide adaquate knives/plates for us to do it ourselves).",waitstaff negative <sep> pizza neutral <sep> adaquate neutral
0,0,In the hour we waited for our food we had to remind our mentally challenged waitress 3times to bring our chipssalsa.,food neutral <sep> waitress negative
0,0,The advertised unlimited mimosas and bloody marys is too good to be true until you realize that they keep down your drink count because the service is so slow.,mimosas positive <sep> service negative
0,0,"The food is mediocre, burgers are ok, the pizza tastes like the box it's delivered in.",burgers positive <sep> pizza negative
0,0,"I went there with family and even though we had reservations, we were seated 30 minutes late, the food took 45 minutes to arrive and when I got the wrong order, I had a hard time trying to find the server.",reservations neutral <sep> food neutral <sep> server negative
0,0,I expected there to be more options for tapas the food was mediocre but the service was pretty good.,tapas neutral <sep> service positive
0,0,"If she was a bit more sophisticated, she wouldn't have been impressed with the list, but rather with the clientele and atmosphere.",list negative <sep> atmosphere neutral
0,0,"Good food, but they could expand their desert menu.",food positive <sep> menu negative
0,0,The sushi was delicious and fresh and they didn't short you on the pieces of fish either.,sushi positive <sep> fish neutral
0,0,"1 hour for water, 1 hour for drinks, 1 hour for food, as you can see we were there for almost 5 hours before our bill came, not for enjoyment but pure frustration.",water neutral <sep> drinks neutral <sep> food neutral <sep> bill negative
0,0,"The place is not meant for in house dining, but if you want to grab a meal on the go, this is the perfect choice.",place negative <sep> house dining neutral <sep> meal positive
0,0,they didn't have to change anything about the menu except add a leg of chicken seperatley and the guy mumbled very rudely that I had already ordered and I should've decided earlier.,menu neutral <sep> guy negative
0,0,"Thin crust, lots of sauce and very little cheese, it's not your typical Sicilian slice of pizza, but can't explain why I have a hard time eating less than 4 of those babies!",crust positive <sep> Sicilian slice of pizza neutral
0,0,"I used to eat there two meals a day until my company moved to stupid Madison avenue (UGH, nasty food for rip off tourist price!)",meals neutral <sep> food negative <sep> price negative
0,0,"In addition, our waiter seemed to have short-term memory loss because he kept forgetting to bring us our drink order even after I asked him on three separate occasions.",waiter negative <sep> drink neutral
0,0,I think the person who says it has a wierd taste must have had very bad luck because I think this is the most authentic thai I've had in NYC (and I'm comparing it to food in Thailand).,taste negative <sep> food neutral
0,0,"The chick pea/eggplant dish was quite bland, and the saag paneer was a huge disappointment--more like some kid's worst experience of creamed spinach with tofu-like cheese.",chick pea/eggplant dish negative <sep> saag paneer negative <sep> spinach negative <sep> tofu-like cheese neutral
0,0,"The waiter told us that he had checked with the kitchen because he noticed that we had not gotten our dinners and they said it would be out shortly, shouldn't someone have said something to us?",waiter negative <sep> dinners neutral
0,0,"The service, which was horrendous - they charged us for two appetizers when we asked to split one (when we brought it up, he insisted that the appetizer really did only consist of 2 sliced tomatoes and 1 slice of cheese).",service negative <sep> appetizers neutral <sep> slice of cheese neutral
0,0,"Our waiter was apparently angry to have to be serving, because it took him 15 minutes to even bring water, let alone take a drink order (it was early on in the day and the restaurant was not even 50% full, so he was NOT busy).",waiter negative <sep> serving neutral <sep> drink neutral
0,0,The food was scrumptious-not the usual wedding.,food positive <sep> wedding neutral
0,0,Portions enough for 2 meals.,Portions positive <sep> meals neutral
0,0,I had my brand new $15 lip gloss on the table and the waiter threw it away.,table neutral <sep> waiter negative
0,0,"The food is ok, typical for the chain, a good place to stop for a lunch.",food positive <sep> lunch neutral
0,0,The waiter kept pestering us for our order even though we were among the last diners.,waiter negative <sep> diners neutral
0,0,"I must admit that when my friend said we were going to Astoria for dinner, I expected a diner sytle restaurant, where the decor, food and service would not suffice.",dinner neutral <sep> diner neutral <sep> decor negative
0,0,"Increedible value, 3 courses $20 price fixe(menu changes everyday), organic seldom seen wines all around $20.",value positive <sep> menu neutral
0,0,It would have been nice to find that out on the website but it took us an hour of waiting for Godot before calling and being told the news that no lunch was prepared for us.,waiting neutral <sep> lunch negative
0,0,"Service was atrocious: appetizers came out 3 minutes after we ordered, and 10 minutes before we finally tracked down the bottle of wine we had ordered, the waiter rushed us from start to finish, we had to repeatedly track down someone to pour us more wine since it wasn't at the table, etc, etc.",Service negative <sep> appetizers neutral <sep> waiter negative
0,0,"The best thing though was when they messed up the fish order they not only gave us each a free glass of wine, but they took that fish order off our bill!!!",glass of wine positive <sep> bill neutral
0,0,During the summer the outdoor area is a great place to sit and eat you pizza.,outdoor area positive <sep> pizza neutral
0,0,We had a sit down dinner and cannot tell you how satisfied I was with the quality of service and food.,dinner neutral <sep> service positive <sep> food positive
0,0,"The space is a bit cramped and the waitress seemed to avoid eye contact at all costs, however, I would recommend you go just for the food.",space negative <sep> waitress negative <sep> food positive
0,0,"The salads were like those we were served in Paris, and the Eggs Benedict were out of this world.",salads neutral <sep> Eggs Benedict positive
0,0,"pineapple, kiwi, guava, and raspberry sorbet.",pineapple neutral <sep> sorbet positive
0,0,"Diners sit around large tables where chefs ostentatiously chop, slice, stir-fry and grill.",chefs negative <sep> Diners neutral
0,0,a red curry shrimp dish where the only thing on the plate that's tasty is the rice?,red curry shrimp dish neutral <sep> rice positive
0,0,"Overall, the quality of the food won us over, but if there's one thing the management needs to work on, it's service.",management negative <sep> service neutral
0,0,"After waiting 40 minutes for a table and 30+ for our entrees, our waiter was distracted.",waiting neutral <sep> table neutral <sep> entrees neutral <sep> waiter negative
0,0,"Food was good, but for the price of a plate of pasta here, four raviolis doesn't cut it as an entre for a big guy.",Food positive <sep> plate neutral <sep> pasta neutral <sep> guy neutral
0,0,"I did like the shrimp dish, but I don't know if I'd seek out their cuisine again.",shrimp dish negative <sep> cuisine neutral
0,0,"the COOKED STUFF were OVERCOOKED, the lobster tail was DRY, and CRAB melted in your mouth like mashed potatoes, the salads and dessert looked like they were lunchtime leftovers.",lobster tail negative <sep> CRAB negative <sep> mashed potatoes neutral <sep> salads negative
0,0,"When we got our food, the waitress barely said a word as she placed our take-out on the table and grabbed the check.",food neutral <sep> waitress negative <sep> take-out neutral <sep> check neutral
0,0,What the sparse space lacks in decor it makes up for in atmosphere.,space negative <sep> decor negative <sep> atmosphere positive
0,0,"Their mixed drinks weren't so good, but they have nice selection of wines.",mixed drinks negative <sep> selection of wines positive
0,0,"But the price tag was high, and the food was comparable to a Las Vegas buffet for flavor and quality.",price tag negative <sep> food positive
0,0,"After ordering drinks, we both decided on the Paella Vallenciana, brought out on hot plates.",Paella Vallenciana neutral <sep> plates positive
0,0,Highly suggest you sit at the bar for added atmosphere and generally friendly people.,bar neutral <sep> atmosphere positive
0,0,I had the item that they forgot to put on the menu; some very tasty fish over jasmine rice with shrimp.,menu neutral <sep> fish positive <sep> rice with shrimp positive
0,0,"I have never been treated more rudely than I was by the hostess and the manager of Public for brunch last Sunday; the hostess was arrogant, despicable, and mean to our party (reminder: she is a hostess in the service industry).",manager negative <sep> brunch neutral <sep> service neutral
0,0,"The Food Meat is the name of the game here, especially if you are a fan of mutton: the legendary chop is rightly gamey and thick as a brick.",Food Meat neutral <sep> chop positive
0,0,The wait for brunch is kinda long (what can you say?,wait negative <sep> brunch neutral
0,0,"Unlike most whole in the wall Pizza places, you can taste the real Olive Oil in their pizza's.",real Olive Oil positive <sep> pizza's neutral
0,0,"from the pad thai, pad see yu, to the duck dishes and of course to the ubiquitious thai tea and coffee, Rice delivers good quality, affordable and pretty darn authentic Thai food in a city known for fusing it with every other imaginable combination.",pad thai neutral <sep> duck dishes neutral <sep> ubiquitious thai tea neutral <sep> coffee neutral <sep> Rice neutral <sep> quality positive <sep> Thai food positive
0,0,"I loved the food and service here, the only downside was the decor was dissappointing and the prices are a bit high (about $30 for an entree.",food positive <sep> service positive <sep> decor negative <sep> prices negative
0,0,My dining experience with friends started off very badly - 40 minute wait WITH a reservation and having to repeatedly ask for bread and water - but ended on a better note.,dining negative <sep> wait neutral <sep> reservation neutral <sep> water neutral
0,0,"I would recommend this place as a great introduction to someone who has never tried indian food as they give you tiny appetizer like portions of a myriad of items(that they keep bringing you more of), so if you aren't crazy about an item it's not a big deal b/c there are a ton of other dishes to try.",indian food neutral <sep> appetizer negative <sep> portions negative
0,0,"The Scene There are no rules at Sarge's: It's open 24/7 and serves every kind of food--from potato latkes to chicken and ribs--to every kind of customer, from businesspeople at breakfast to recuperating club kids at 4am.",food positive <sep> breakfast neutral
0,0,The head-on shrimps with anchovy butter had me licking the plate.,head-on shrimps with anchovy butter positive <sep> plate neutral
0,0,"When our first order came, they forgot the torro (which we later learned it was finished for the night.",torro negative <sep> night neutral
0,0,"With one drink each, apps, entrees, and three desserts (nothing great) the bill came to $200 for four.",drink negative <sep> entrees negative <sep> bill neutral
0,0,"mistake on the check, overly salty morels stuffed with foie gras) but overall, Daniel's dishes are revelations in taste.",check neutral <sep> dishes positive
0,0,"Good food, even if it's inauthentic Thai.",food positive <sep> Thai negative
0,0,"It's unfortunate because the food is generally pretty good, although the waitstaff did try to convince us once that the flan they gave us was really creme brulee.",food positive <sep> waitstaff negative
0,0,For dinner: I always go for the fish and it's always cooked just right.,dinner neutral <sep> fish positive
0,0,"The pork chops, cubed steak, pho bo and whole fried fish are among my favorites.",pork chops positive <sep> steak neutral <sep> fried fish positive
0,0,"Upon arrival I attempted to give a waiter my name (there doesn't seem to be a hostess) and tell him I had a 9pm reservation, but was told to just go get in line and wait for a table.",waiter negative <sep> hostess negative <sep> reservation neutral <sep> table neutral
0,0,"The tables are too close together and it's awkward to get up and down without disturbing the folks next to you, but the food is still the best around.",tables negative <sep> food positive
0,0,"The tasting menu was delivered at a break-neck pace, leaving no time to enjoy the wine or even digest the food.",menu positive <sep> wine positive <sep> food positive <sep> pace neutral
0,0,"Tip: go for lunch early, 12:00 say, when the place and street is quiet and enjoy the romantic and charming setting and delicious food.",lunch neutral <sep> setting positive <sep> food positive
0,0,The atmosphere would have been almost perfect if it werent for the fact that we were seat right naext to the noisy kitchen but I guess the speedy service comes with a price.,kitchen negative <sep> service positive
0,0,"The manager, typical machissimo italian businessman, sat outside with his chef scowling and smoking -- an uncomfortable dining experience.",manager negative <sep> chef neutral <sep> dining experience negative
0,0,For $19 in a place that specializes in breakfast I did expect perfect eggs benedict.,breakfast neutral <sep> eggs benedict positive
0,0,"Get the Steak, get the Ham Fried Rice, Get the Braised Fish, Get anything Pork and Ham, Appetizers are good too.",Ham Fried Rice neutral <sep> Braised Fish neutral <sep> Pork neutral <sep> Appetizers positive
0,0,The menu is varied but I think it is the chicken which they do best as.,menu neutral <sep> chicken positive
0,0,"BTW, the prices are very affordable, which make the mediocer service tolerable.",prices positive <sep> service negative
0,0,"When we asked if the waiter could put the lights back on, he said:we have this complaint every night but the owner thinks it's more 'Parisian'!",waiter negative <sep> lights neutral
0,0,The waiters seemed annoyed we all ordered the restaurant week menu and were going to cut into their tips.,waiters negative <sep> menu neutral
0,0,The waiter was just throwing our dishes on the table without even clearing the appetizer plates and then they started clearing the food when we weren't even finished yet.,waiter negative <sep> dishes neutral <sep> table neutral <sep> food neutral
0,0,"I've eaten at this Zen Palate location a few times, and each time have had the same reaction- I feel the food's sub-par, but decide to give it another chance and order something else.",location neutral <sep> food negative
0,0,"Made with extra egg yolks, the custard has more flavor than traditional scoops; it's also got less than half the fat of premium store-bought pints.",egg yolks positive <sep> flavor positive <sep> traditional scoops neutral <sep> fat positive <sep> premium positive <sep> pints positive
0,0,Chino's has become my new regular Lunch spot after trying their awesome pork sandwhich and calamari salad.,Lunch neutral <sep> pork sandwhich positive <sep> calamari salad positive
0,0,"What I thought was a rip off was, when we were ordering, the waiter told us there was a minimum of food we can purchase.",waiter negative <sep> food neutral
0,0,"The atmosphere and clientele often evoke the feeling of being at a friend's dinner party, where people linger over wine, and chat over small plates of food.",clientele positive <sep> dinner neutral <sep> wine neutral <sep> food neutral
0,0,Meat wasn't fall-off-the bone (a sign of over-cooking) but was tender and had deep flavor.,Meat negative <sep> flavor positive
0,0,Food and Service of the same high quality elsewhere in NY would have been twice the cost.,Food positive <sep> cost neutral
0,0,"It's the nicest place to nurse a cup of coffee (and the coffee is good), especially out in the little back garden.",place positive <sep> cup of coffee positive <sep> garden neutral
0,0,"The Food The free chips-and-salsa may suggest casual Tex-Mex cooking, but this menu is a couple notches above.",Food neutral <sep> menu negative
0,0,I realized that you dont have to wait hours and pay crazy prices for food.,prices negative <sep> food neutral
0,0,"Food is decent but portions so small that after 5 appetizers, 2 sides and three entrees, the three of us left still hungry!",portions negative <sep> appetizers neutral <sep> sides neutral <sep> entrees neutral
0,0,After a show we had surperb steaks and had cocktails at the bar.,steaks positive <sep> cocktails neutral <sep> bar neutral
0,0,"After spending over $500 on a business dinner, a manager knelt down at our table and asked us to quote, wrap it up and move to the bar.",dinner neutral <sep> manager negative <sep> table neutral <sep> bar neutral
0,0,"No doubt, the lobster bisque will knock your socks off, but you'd be cheating yourself if you didn't try some of the other options, specifically the sausage gumbo and the veal ghoulash really lit my fire.",lobster bisque positive <sep> sausage gumbo negative <sep> veal negative
0,0,"We were crammed next to the people who were seated to the right of us, who repeatedly took phone calls during dinner, while the rude wait staff did nothing despite the warning on the menu that cell phones were not to be used in the dining room.",dinner neutral <sep> wait staff negative <sep> menu neutral <sep> dining room neutral
0,0,Best plan is to order more appetizers and get one sushi platter.,appetizers positive <sep> sushi platter neutral
0,0,"(We did make reservations, since we had a group of 8, but had a short wait when arriving a little early.",reservations neutral <sep> wait negative
0,0,Amazing views of NYC regaled us at lunch earlier in the week and then at dinner this evening.,views positive <sep> dinner neutral
0,0,"the 2 tables next us had undercooked beans, tough hanger steak, mediocre dessert and same vibe about the chicken.",beans negative <sep> hanger steak negative <sep> dessert negative <sep> vibe negative <sep> chicken neutral
0,0,"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!",martini positive <sep> bar neutral <sep> Roast Chicken positive
0,0,Service was a treat from my French (Canandian)waiter who knows more about wine than anyone waiting on me in NYC in a long time.,wine positive <sep> time neutral
0,0,"I've eaten here a couple times and the food is always good (jerk chix wings, fried chicken, meat loaf, etc) but the service is terrible.",food neutral <sep> fried chicken negative
0,0,"Teenie weenie overpriced appetizers were served at an agonizingly slow pace, one at a time 30 minutes between each.",appetizers negative <sep> served neutral
0,0,The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.,atmosphere positive <sep> cocktail neutral <sep> bar neutral <sep> scene positive
0,0,After a short 30 minutes of chatting and enjoying our drinks we were approached by the very pretentious Maitre D' who RUDELY demanded we order as our table was needed.,Maitre negative <sep> table neutral
0,0,"straining to read the menu under the low-lighting-tag-sale-chandelier motif, we were able to order a salad, tapas, and entrees from the first of several waiters, none of whom were able to introduce themselves, recommend dishes, present silverware, remove plates, or deliver water when asked.",menu neutral <sep> salad neutral <sep> entrees neutral <sep> waiters negative <sep> dishes neutral <sep> plates neutral
0,0,Our waiter was stuffed with attitude and didn't bother explaining things on the menu that he clearly knew we could not understand.,waiter negative <sep> menu neutral
0,0,"Half an hour after our appetizer was cleared, the waiter told us it would take more time to get our main courses.",appetizer neutral <sep> waiter negative <sep> courses neutral
0,0,"Despite the servers' best intentions, it's easy to feel rushed while perusing the menu -- an awkwardly large blackboard.",servers positive <sep> menu neutral <sep> blackboard negative
0,0,You cannot beat having the waiter spooning butter over your steak before you are served!!,waiter spooning butter positive <sep> steak neutral
0,0,Whatever the twist they supposedly have added is nothing new in Chinese cuisine (maybe except foie gras).,Chinese cuisine negative <sep> foie gras positive
0,0,be prepared for a long wait at dinner.,wait negative <sep> dinner neutral
0,0,"They don't offer recommendations, take a long time with drink orders, don't check back after serving the entree, and plan on waiting a long time for the check.",serving neutral <sep> entree neutral <sep> waiting negative
0,0,"Salads vary, but dinner specials (standard diner fare) are usually more than adequate.",Salads negative <sep> dinner specials positive <sep> diner fare positive
0,0,The portions are like a buffett for breakfast.,portions negative <sep> breakfast neutral
0,0,Staff wouldn't take no for an answer on pitchers of sangria.,Staff negative <sep> sangria neutral
0,0,USC has a cold smoker and smoked the avocado in order to make the dish more complex.,avocado neutral <sep> dish negative
0,0,"Our waiter told us he knew all the wines on it quite well, and he did!",waiter positive <sep> wines neutral
0,0,The Food Surprisingly tasty Texas-style barbecue gives this place culinary flexibility beyond that of most wrap-and-burrito shacks.,Food positive <sep> shacks neutral
0,0,"The amble sweetbreads and goat cheese/caviar ravioli appetizers were memorable, but the highlight of our dinner was the scallops in a cream reduction entree - truly heavenly.",amble sweetbreads positive <sep> goat cheese/caviar ravioli appetizers positive <sep> dinner neutral <sep> scallops in a cream reduction entree positive
0,0,"Management or one of the many busboys should have been monitoring the tables more closely to ensure consistency - we had to ask for olive oil for the flatbread, when it was on nearly every other table as well as salt and pepper.",Management negative <sep> salt neutral <sep> pepper neutral
0,0,best chicken in queens.,chicken positive <sep> queens neutral
