review_id,sentences_ids,sentences_texts,sentences_opinions
1448587,id_3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",decor neutral
720620,id_6,Service is not what you are coming here for...,Service negative
1318537,id_0,fresh restaurant was amazing........ food was delicious and of course fresh.,fresh restaurant positive <sep> food positive
1064477,id_0,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",sea urchin positive
1145510,id_0,This is a fun restaurant to go to.,restaurant positive
1477631,id_2,Thius is a must for anyone who loves Shabu-Shabu.,Shabu-Shabu positive
1016296,id_5,I/we will never go back to this place again.,place negative
1086478,id_3,"The kitchen however, is almost always slow.",kitchen negative
1147211,id_2,The waitress was very patient with us and the food is phenomenal!,waitress positive <sep> food positive
1074868,id_3,"In the evening, this place attracted a well dressed, with it, NY crowd.",crowd positive
1125006,id_1,Best Pastrami I ever had and great portion without being ridiculous.,Pastrami positive <sep> portion positive
1086478,id_1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",somosas positive <sep> chai positive <sep> chole positive <sep> dhosas negative <sep> dhal negative
1661043,id_4,Decor is charming.,Decor positive
490565,id_2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",food positive <sep> mussels in spicy tomato sauce positive <sep> fries positive
1353599,id_0,Right off the L in Brooklyn this is a nice cozy place with good pizza.,pizza positive <sep> place positive
1280166,id_4,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,Traditional French decour positive <sep> hall negative
507937,id_1,"delicious bagels, especially when right out of the oven.",bagels positive
1227999,id_1,"The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet, we were told no...",waitress negative
493514,id_1,I cannot imagine better Indian food in all of the city.,Indian food positive
1167434,id_5,"those rolls were big, but not good and sashimi wasn't fresh.",rolls neutral <sep> rolls negative <sep> sashimi negative
1626564,id_4,Love YUKA.,YUKA positive
1241906,id_0,"Great service, great food.",service positive <sep> food positive
1055910,id_3,Service- friendly and attentive.,Service positive
624715,id_0,This place is a great bargain.,place positive
485767,id_3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies positive
1623276,id_1,The food is tasty and portion sizes are appropriate.,food positive <sep> portion sizes positive
433878,id_3,The counter service is bad.,counter service negative
1632445,id_6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,lobster sandwich positive <sep> lobster sandwich negative
1341354,id_3,"We concluded with tiramisu chocolate cake, both were delicious.",tiramisu chocolate cake positive
1615322,id_5,It's a rather cramped and busy restaurant and it closes early.,restaurant negative
485767,id_1,"The service was attentive, yet discreet.",service positive
519425,id_1,The baked clams octopus we shared as appetizers were the best we've ever had!!,baked clams octopus positive
1632929,id_6,I highly recommend the restaurant based on our experience last night.,restaurant positive
1460715,id_2,The pizza was great.,pizza positive
1417496,id_2,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room positive
513395,id_1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels negative
1340075,id_2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,atmosphere negative <sep> waiters positive
1162037,id_3,It's all about the food !!,food positive
758263,id_0,I have never before eaten 40 pieces of relatively good nigiri.,nigiri neutral
737999,id_3,Atmosphere is nice and relaxed too...,Atmosphere positive
1293334,id_3,The entertainment was great they have shows that go on through out the dinner.,entertainment positive
498657,id_0,"Do not get the Go Go Hamburgers, no matter what the reviews say.",Go Go Hamburgers negative
1477631,id_0,This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,Shabu-Shabu Restaurant positive
490565,id_0,"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.",Lucky Strike positive
1626564,id_0,LLOOVVE THIS PLACE.,PLACE positive
1390357,id_2,"I like the ambience, it's very dark and original.",ambience positive
610611,id_0,"i've been to sapphire twice and both times the food was fine, if not good.",food positive
1275154,id_6,The sake menu should not be overlooked!,sake menu positive
1303984,id_3,The scallion pancakes and fried dumplings were nothing out of the ordinary.,scallion pancakes neutral <sep> fried dumplings neutral
1253117,id_1,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",pizza positive <sep> fresh mozzarella positive
744478,id_1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",decor positive <sep> food positive <sep> staff positive <sep> Rice Avenue positive
1090587,id_3,The lava cake dessert was incredible and I recommend it.,lava cake dessert positive
1538149,id_1,The food was authentic.,food positive
1347423,id_1,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",staff positive <sep> food positive <sep> place positive
1147082,id_1,Sauce was watery and the food didn't have much flavor.,Sauce negative <sep> food negative
536919,id_0,The only thing more wonderful than the food (which is exceptional) is the service.,food positive <sep> service positive
490565,id_5,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady DJ positive
519425,id_2,"The lamb was tender so full of flavor, the dessert was divine!!",lamb positive <sep> dessert positive
1655521,id_0,I loved this place!!,place positive
1154550,id_1,The place is small and cramped but the food is fantastic.,place negative <sep> food positive
1145510,id_2,But the pizza is way to expensive.,pizza negative
1702257,id_3,Friendly staff that actually lets you enjoy your meal and the company you're with.,staff positive
1225162,id_1,The exotic food is beautifully presented and is a delight in delicious combinations.,exotic food positive
1460715,id_1,Service was quick.,Service positive
1123262,id_2,The combination of super-fresh ingredients in the dishes are unusual but really delicious.,ingredients positive
1506491,id_0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food positive <sep> wine positive
1417496,id_3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",service positive <sep> staff positive
740923,id_3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,chef negative
1710746,id_0,I got an excellent piece of cheesecake and we had several other nice pastries.,cheesecake positive <sep> pastries positive
1086478,id_2,"The service varys from day to day- sometimes they're very nice, and sometimes not.",service negative
527109,id_0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service positive
1642666,id_0,We ate at this Thai place following the reviews but very unhappy with the foods.,foods negative
1561259,id_4,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",place negative <sep> food positive <sep> service negative
1448587,id_1,The menu is very limited - i think we counted 4 or 5 entrees.,menu negative
378848,id_1,"The first time the sushi was outstanding, the second time it was a little bland.",sushi positive <sep> sushi negative
483111,id_0,Winnie and her staff are the best crew you can find serving you.,staff positive <sep> Winnie positive
1119578,id_1,The pizza is overpriced and soggy.,pizza negative
720620,id_8,Big Wong is a great place to eat and fill your stomach.,Big Wong positive
1232468,id_1,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,outdoor atmosphere positive
1058221,id_4,"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",waiter negative
1318537,id_4,Hats off to the chef.,chef positive
1723658,id_1,"Great food, good size menu, great service and an unpretensious setting.",food positive <sep> menu positive <sep> service positive <sep> setting positive
433878,id_0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,selection of thin crust pizza positive <sep> pizza place positive <sep> Basil slice positive
626269,id_0,Faan is sooo good.,Faan positive
1280179,id_2,"Seating is always prompt, though the restaurant does fill up in the evening.",Seating positive
1404042,id_3,"Cute place, nice wait staff but would never go there again.",wait staff positive <sep> place positive <sep> place negative
720418,id_0,Great Indian food and the service is incredible.,Indian food positive <sep> service positive
470488,id_6,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,Japanese cuisine negative
475298,id_0,"Good, fast service.",service positive
553097,id_2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",porcini mushroom pasta special negative <sep> seafood tagliatelle negative
682391,id_1,Beef noodle soup is good as well.,Beef noodle soup positive
1431154,id_0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food positive
1459569,id_1,Service was slow had to wait to order and get food although not crowded.,Service negative
1671113,id_2,"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess negative
1280166,id_3,Wine list selection is good and wine-by-the-glass was generously filled to the top.,Wine list selection positive <sep> wine-by-the-glass positive
608500,id_3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",chicken casserole negative
1303888,id_0,All the staff is absolutely professional!!,staff positive
1175958,id_1,"Try the crunchy tuna, it is to die for.",crunchy tuna positive
1713185,id_2,And the Tom Kha soup was pathetic.,Tom Kha soup negative
1706644,id_1,"I found the food to be outstanding, particulary the salmon dish I had.",food positive <sep> salmon dish positive
717570,id_1,The decor is very simple but comfortable.,decor positive
1221938,id_1,Try their chef's specials-- they are to die for.,chef's specials positive
1131595,id_2,The hostess is rude to the point of being offensive.,hostess negative
464342,id_3,the turkey burgers are scary!,turkey burgers negative
626269,id_2,The design and atmosphere is just as good.,design positive <sep> atmosphere positive
875139,id_6,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",pasta penne negative
1300636,id_2,I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,lobster roll positive <sep> lobster positive
1147211,id_3,"Service was prompt, friendly and great.",Service positive
485026,id_0,"For authentic Thai food, look no further than Toons.",Thai food positive
1748839,id_1,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter negative
709294,id_3,"The portion sizes here are huge, and the sushi is good.",portion sizes positive <sep> sushi positive
1496205,id_5,"The service is ok, some of the people didn't get what they asked for.",service neutral
1655504,id_4,Wine list is extensive without being over-priced.,Wine list positive
511290,id_2,You must try the shrimp appetizers.,shrimp appetizers positive
1728733,id_6,I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,restaurant positive
1126886,id_4,I'm partial to the Gnocchi.,Gnocchi positive
511290,id_1,"But after last night, Spice Grill is the only place I'm eating indian cuisine.",indian cuisine positive
875139,id_0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",scene positive <sep> place positive <sep> location positive
1451107,id_0,This place is so much fun.,place positive
735448,id_1,"whoever the jazz duo was, they were on POINT.",jazz duo positive
1016296,id_1,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.,cart attendant negative
1606837,id_2,The service was attentive.,service positive
713152,id_0,"Excellent dumplings served amid clean, chic decor.",dumplings positive <sep> decor positive
955711,id_1,The wine list is extensive and impressive.,wine list positive
1338124,id_2,The spicy Tuna roll is huge and probably the best that I've had at this price range.,spicy Tuna roll positive
535171,id_1,Not the typical NYC gimmick theme restaurant.,restaurant positive
485966,id_4,It is definitely a good spot for snacks and chat.,spot positive
657129,id_0,go here for the drinks!,drinks positive
