review_id,sentences_ids,sentences_texts,sentences_opinions
0,0,"The only thing better than the pizza (if possible), are the meatball and the eggplant parm heros.",pizza neutral <sep> meatball positive <sep> eggplant parm heros positive
0,0,Besides ordering single dishes you can also order family style.,single dishes neutral <sep> style positive
0,0,"For desset, I had Cecilia's Chocolate Marquise served with vanilla sauce and crushed pistachios.",Chocolate Marquise served with vanilla sauce neutral <sep> pistachios positive
0,0,"Within 10 minutes of being seated at our table, the hostess asked us if we could move.",seated neutral <sep> hostess negative
0,0,The portions are like a buffett for breakfast.,portions negative <sep> breakfast neutral
0,0,"Servers struggle to explain the menu to those who can't tell an idli from a chapathi, but the mostly Indian clientele is completely at home with the vegetarian South Indian fare.",Servers negative <sep> menu neutral
0,0,"The scene is a bit much some time, but the food is worth it.",scene negative <sep> food positive
0,0,"The portions were very big for appetizers (calimari and fried zucchini) but average for the entrees (chicken marsala, spaghetti w/ meatballs) and very expensive of course.",portions positive <sep> appetizers neutral <sep> calimari and fried zucchini neutral <sep> chicken marsala neutral <sep> spaghetti w/ meatballs neutral
0,0,"This place is so unexpected, just a tiny little bar, but it serves dinner and even a really good weekend brunch.",place positive <sep> bar negative <sep> brunch positive
0,0,"The freshness of the ingredients down to the perfection of the crust, it is truly the best.",freshness positive <sep> ingredients neutral <sep> crust positive
0,0,Rather you are paying rock bottom price for a meal that could cost you triple any where else.,price negative <sep> meal neutral <sep> cost negative
0,0,"The Scene Though this looks like any other sushi counter, with purple vinyl booths and a koi pond in the small dining room, there are glimpses of superiority.",sushi counter neutral <sep> dining room negative
0,0,"their Stella on tap was almost flat, i saw the bartender whisking our beers to give them any sort of head.",tap neutral <sep> bartender negative
0,0,get the mussels as an appetizer and try to save room for dessert.,mussels neutral <sep> appetizer neutral <sep> dessert positive
0,0,"Besides, they used to be much more accommodating when I used to request a jalebi paratha instad of a plain naan as part of the brunch price.",naan negative <sep> brunch price neutral
0,0,And don't forget to try the Korean rice wine to go with your dinner (Sansachun is one of my favorite).,Korean rice wine positive <sep> dinner neutral
0,0,"Smallish menu, but more than adequate, and not that heavy on sauces which is so typical of italian restaurants.",menu negative <sep> sauces positive
0,0,"The Scene An outing to this ski lodge-sized hot spot, with one of the city's most expansive and popular outdoor patios, feels more like a night spent at a fashion show than dinner at a restaurant--and not just because of the celebrity sightings.",outdoor positive <sep> dinner neutral
0,0,"We had a crab and roasted red pepper dip along with a beef empinada for our appetizers, which set the tone of delicious worldly cuisine that we were about to experience.",crab and roasted red pepper dip neutral <sep> beef neutral <sep> appetizers neutral <sep> worldly cuisine positive
0,0,"We were a party of six and I had tried almost everything that was on the table, and had I been rich I would have hired the chef to cook only for me!",table neutral <sep> chef positive
0,0,"The Food There's more here than top-quality sushi and sashimi, like sugar-coated foie gras with cashews and balsamic ginger sauce.",Food neutral <sep> sashimi positive
0,0,"After waiting over a month for weekend reservations, I would of rather gone to IL Baggato.",waiting negative <sep> reservations neutral
0,0,"Their new style of all you can eat is: They bring barely enough food for the table, mostly just bread ,until you ask a waiter to bring some more.",food neutral <sep> waiter negative
0,0,"As we were wrapping up a very rushed meal--appetizers were barely started when the entrees arrived crowding a table for two at which three were crammed--the hostess charged over and grabbed a half-full wine glass declaring thanks ladies, I'll get your check.",meal negative <sep> appetizers neutral <sep> entrees neutral <sep> table neutral <sep> hostess negative <sep> half-full wine glass declaring neutral <sep> check neutral
0,0,"After our waitress brought us menus took our drink orders, a diff hostess came over asked us to give up our table.",waitress neutral <sep> drink neutral <sep> hostess negative <sep> table negative
0,0,"Great food, but tiny portions and inexcusable service - disorganized, amateurish and definitely overpriced by a long shot.",food positive <sep> portions negative <sep> service negative
0,0,"Once we eventaully got seated (all tables are practically on top of each other), we were hustled through our meal by a waitstaff that clearly knows how quickly they need to turn the table over.",tables neutral <sep> meal neutral <sep> waitstaff positive
0,0,"We had an hour for lunch, and service was impeccable each time.",lunch neutral <sep> service positive
0,0,Would go back when I was ordering off the regular menu and give the steak a try.,menu neutral <sep> steak positive
0,0,The service on our visit was absolutely awful - a waiter and two helpers couldn't get our orders right and ignored several pleas for basics such as water and beverage refills and utensils to eat desserts with.,service negative <sep> waiter negative <sep> water neutral
0,0,This place is even good for just drinks after work (nice bar) I am going back there as soon as I get a chance.,drinks positive <sep> bar positive <sep> chance neutral
0,0,"Went for lunch but wanted to order a la carte, which was so highly discouraged by the waiter (pushing the 10.",lunch neutral <sep> waiter negative
0,0,"On top of it all, I was with family from out of town and the only reason I took them there was because a friend had mentioned the place and Coffee Shop had a little wait.",place neutral <sep> Coffee neutral <sep> wait positive
0,0,"Excellent Steaks, the attitude of the Servers could be a little better but the food makes up for everything.",Steaks positive <sep> attitude negative <sep> Servers negative <sep> food positive
0,0,"The pork chops, cubed steak, pho bo and whole fried fish are among my favorites.",pork chops positive <sep> steak neutral <sep> fried fish positive
0,0,With the exception of one late day when I came in for caffe and the waitress nearly rushed us out since dinner was coming around.,waitress negative <sep> dinner neutral
0,0,"Upon calling to reserve a table outside for Brunch, the manager requested a cc nbr to secure the table for 6 (I was 8 months pregnant and there was a little baby).",Brunch neutral <sep> manager negative
0,0,their filet mignon was prepared very well but lacked the flavor and savvy I generally require food at that price to have.,filet mignon positive <sep> food neutral
0,0,The waitress was slow and forgot drinks and food we ordered.,waitress negative <sep> drinks neutral
0,0,We could have made a meal of the yummy dumplings from the dumpling menu.,meal neutral <sep> dumplings positive <sep> dumpling menu neutral
0,0,"The service wasn't good -- dumplings were served after we had almost finished the main courses, drinks had to be asked for three times, etc.",service negative <sep> dumplings neutral <sep> served negative <sep> main courses neutral <sep> drinks negative
0,0,"unbeknownst to the three of us, the hostess made note of the fact that i was celebrating my b-day after a member of my dinner party made a very brief reference to it as we were seated.",hostess positive <sep> dinner neutral
0,0,"My friend and I did have to wait a few minutes for a table, but only because Amanda Hesser (the new NY Times food critic) showed up and, obviously, needed a copious level of attention from the greetings staff.",table neutral <sep> food neutral <sep> staff positive
0,0,"first of all, the hostess was not pleasant and had a bit of an attitude when seating us.",hostess negative <sep> seating neutral
0,0,"as written below, the drinks were watered down, and they didn't have the ginger martini available nor all of the wine list.",drinks neutral <sep> wine list negative
0,0,I ordered the Prix Fixe Pasta while my husband and children ordered from the menu - we were all happy with our choices.,Prix Fixe Pasta positive <sep> menu neutral
0,0,"I don't like places that sacrifice quality for money or play tricks on you by hiding drink prices till check time (everyone at the place was drinking Sangria, so that, it seems, must be the money-maker).",quality negative <sep> drink prices negative <sep> Sangria neutral
0,0,"We ordered 1/2 bottle of Gruner, 2 appetizers - foie gras and oysters, 2 entrees - steak and diver scallops, and 1 dessert, the pastry chef's favorite a mixture of crushed avocado, salt glazed caramel and lime sorbet (which really tasted like margarita infused guacamole, to try only if you're feeling wd-50 adventurous) for around $100.",appetizers neutral <sep> foie gras and oysters neutral <sep> entrees neutral <sep> scallops neutral <sep> dessert neutral <sep> pastry chef positive
0,0,"The fact that the resteraunt staff couldn't even keep a reservation straight, not to mention that after screwing up, they told us to go scratch and made us wait almost 2 hours.",resteraunt staff negative <sep> reservation neutral
0,0,"The decor has not quite made the transition--some really nice artifacts are still there, but there are several layers of different remodeling efforts visible.",decor negative <sep> artifacts positive
0,0,On the menu says Free delivery (Minimun order $10) but I was charged a couple of dollars on both opportunities.,menu neutral <sep> delivery positive
0,0,"the food isn't spectacular, but I have yet to be disappointed in anything I've been served, and there's a definite attempt by the kitchen to keep the menu fresh and interesting.",food negative <sep> kitchen neutral <sep> menu positive
0,0,"i went on a thurs night and it was a bit loud due to the many businessmen eating their dinner, but the food and service more than outdid the lack of peaceful dining.",dinner neutral <sep> service negative
0,0,"I was thinking I am gonna have a nice dinner in that place that a friend of mine recommended to me , but beside the expensive prices that it has was nothing more.",dinner positive <sep> prices negative
0,0,"From the intricately decorated plates to the elaborate sushi dishes, it is everything a Japanese dinner should be.",elaborate sushi dishes neutral <sep> Japanese dinner positive
0,0,"the atmosphere is that of a diner, but if you get a booth that is the best!",atmosphere positive <sep> diner neutral
0,0,"Although almost the entire back room had tables available, the owner made people wait to be seated while dragging waitresses around by the arm and loudly telling them they were doing things wrong.",tables neutral <sep> owner negative <sep> waitresses negative
0,0,Check out the little room with the red seats and candles and get a green dragon saketini - it's worth the NYC cocktail price ($14).,red seats neutral <sep> candles neutral <sep> cocktail price positive
0,0,"), the food portions hearty (I was almost full after my appetizer of warm duck salad), and the quality of food was average to above average.",appetizer neutral <sep> quality of food positive
0,0,"I adore Zen Palate - and both the formal upstairs dining room and the crowded, counter-style cafe downstair, have their pros and cons.",Zen positive <sep> formal upstairs dining room neutral
0,0,"In addition, they lack basic ammenities like a toaster, and the decor was shabby, at best.",toaster neutral <sep> decor negative
0,0,the tables are in the back and the ambience was less to be desired.,tables neutral <sep> ambience negative
0,0,"My doubts were cleared immediately, the host was friendly and yes they suggest the pitcher of sangria before you look at the menu but you should take it anyway!",host positive <sep> menu neutral
0,0,Their food is delicious and they send you cut up oranges to cleanse your palate after dinner which is a very nice touch.,food positive <sep> dinner neutral
0,0,"When it came time to get the check, they couldn't seem to determine which of the servers had it.",check neutral <sep> servers negative
0,0,We asked the server for two glasses with a splash of Southern Comfort and Grand Marnier.,server neutral <sep> Southern Comfort positive
0,0,"Dining choices range from three-course, ingredient-themed tasting menus or a regular, seasonal a la carte menu.",Dining choices range neutral <sep> menus positive <sep> la carte menu positive
0,0,"I sat at the bar to receive faster service, and boy was i wrong!",bar neutral <sep> service positive
0,0,i recently had brunch at the new hill diner let me tell you it was great.,brunch positive <sep> diner neutral
0,0,They spoon the FAT GREASE over your steak when they bring it to the table.,FAT GREASE negative <sep> steak neutral <sep> table neutral
0,0,"Choices are standard and plentiful: omelettes and egg dishes, pancakes, bagels, muffins, croissants, mini-doughnuts, cookies, etc.",Choices positive <sep> egg dishes neutral <sep> pancakes neutral <sep> muffins neutral
0,0,The entertainment was great they have shows that go on through out the dinner.,entertainment positive <sep> shows neutral
0,0,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",waiter negative <sep> beers positive <sep> manager negative <sep> reservations neutral
0,0,The Scene Inconspicuous Bottino is an ideal stop for a light lunch or full dinner while gallery-hopping through Chelsea.,Scene neutral <sep> lunch positive <sep> dinner positive
0,0,"This place is the tourist fav of chinese food in the city, the service was fast, but the taste of the food is average, too much starch used in dishes, and the flavors of different dishes are very similar, can't really tell the difference.",chinese food neutral <sep> the food negative <sep> flavors of different dishes negative
0,0,"Their mixed drinks weren't so good, but they have nice selection of wines.",mixed drinks negative <sep> selection of wines positive
0,0,"We got the cold appetizer sampler and the dish was FULL of food, all for $12.",dish neutral <sep> food positive
0,0,"Please, please don't waste your money (85 cents for a slice of tomato on your overpriced sandwich.",slice of tomato neutral <sep> sandwich negative
0,0,The waitress told me that their dessert chef was trained in Sicily.,waitress negative <sep> dessert chef neutral
0,0,"Only reason to go is Eben, the most solicitious bartender in NYC (now) with drink knowledge and ability to spare.",bartender positive <sep> drink neutral
0,0,"After lunch, we sat at the bar and chatted with the bartender who was also very nice.",lunch neutral <sep> bartender positive
0,0,"The choices on the menu were very limited-discounting raw items, there were practically no appetizers The foie gras de canard was mediocre with a syrupy sauce.",choices negative <sep> menu neutral <sep> appetizers negative
0,0,"I absolutely hate communal seating and closely spaced tables and this place had both, but the atmosphere and the food were such that I was able to get beyond the grumpy mood that put me in to have a really good experience.",spaced tables negative <sep> atmosphere positive <sep> food positive
0,0,"I made reservations one week in advance and although I had to change it at the last minute, the hostess was very accommodating and we got seated promptly upstairs overlooking the Buddha.",reservations neutral <sep> hostess positive
0,0,The Food Chef Nao Sugiyama serves in the traditional kaiseki style--a kind of tasting menu consisting of between six and 12 small courses.,Food Chef neutral <sep> menu positive
0,0,At least you have the ambiance and lovely live piano musice being played for you while you wait.,ambiance neutral <sep> live positive
0,0,"The food was very good but the portions are pretty small, so while the prices are low, the place is not quite a bargain it seems to be.",food positive <sep> portions negative <sep> prices positive <sep> place negative
0,0,"For an appetizer try the chicken raviolis, and for dinner try the beef briolle.",appetizer neutral <sep> chicken positive <sep> dinner neutral <sep> beef briolle positive
0,0,The only thing whihc i (and my partner) never heard before was: the waitress mentioned the price of the specials (?,waitress negative <sep> price neutral <sep> specials neutral
0,0,"Ignoring the plain decor, Jo-An is one of the best options for cheap japanese food on the Upper West Side.",decor negative <sep> japanese food positive
0,0,I have been there for dinner and the food is even more spectacular.,dinner neutral <sep> food positive
0,0,"My boyfriend took me to dinner for an early Valentine's Day, we showed up early for our reservation to meet an incredibly rude host who told us the bar was full, to just wait behind a rope.",reservation neutral <sep> bar negative
0,0,The kicker was when there were three items on our check that were priced higher than stated on the menu and by the server.,priced negative <sep> menu neutral <sep> server negative
0,0,"After sitting at the table with empty glasses for a 1/2 hour, we had to ask the busboys to get us drinks as our waiter was nowhere to be found.",table neutral <sep> drinks neutral <sep> waiter negative
0,0,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,taste positive <sep> food neutral <sep> feel positive
0,0,"After being seated at an outdoor table on a 45 degree tilt, the surly waitress gave us menus.",seated neutral <sep> outdoor table neutral <sep> waitress negative
0,0,"It's the New York you thought was long gone; orders are spoken, not yelled, and the staff knows the names of patrons' dogs.",staff negative <sep> patrons neutral
0,0,"Even better was the food, had shrimp wrapped in prosciutto, followed by lamb chops, and of course a double macchiato to finish it all off.",shrimp wrapped in prosciutto positive <sep> lamb chops positive <sep> course neutral
0,0,"We sat in the garden out back, and the calm atmosphere with the waterfall rock wall on the side completed the setting.",garden neutral <sep> atmosphere positive <sep> setting neutral
0,0,"While the hostess claimed to have lost my reservation, we were there early enough to only have to wait about 10 minutes to seat our party of seven.",hostess negative <sep> reservation neutral
0,0,"Dining experience begins with cracked, filthy vinyl tile flooring tables so small close together that you couldn't move.",Dining neutral <sep> tile flooring tables negative
0,0,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",lunch neutral <sep> food positive
0,0,"ASK for spice adjustments or for special orders, if you think you'll need them, BUT most dishes are GREAT as the staff prepares them.",dishes positive <sep> staff neutral
0,0,"The place was empty except for one table, but they were just having drinks (red flag #1).",place negative <sep> table neutral <sep> drinks neutral
0,0,"After some good food and spotty service, my friends and I were surprised to get a bill that had a 20% tip included post-tax.",service positive <sep> bill neutral
0,0,"Bland food, arroganrt waiters.",food positive <sep> waiters negative
0,0,"!While you are there, try the stuffed chicken wings, the salmon and take a stroll into the restroom.",stuffed chicken wings positive <sep> salmon neutral
0,0,"The music is a little bit louder, but the food is excellent.",music negative <sep> food positive
0,0,"Warning, you are supposed to order multiple dishes, so if you order just an entree per person you probably won't have enough.",dishes positive <sep> entree neutral
0,0,Our group of 8 had about five small plates that we thought were the best on the menu.,plates positive <sep> menu neutral
0,0,I had my brand new $15 lip gloss on the table and the waiter threw it away.,table neutral <sep> waiter negative
0,0,"It is expensice, but the portions are big and include a side, salad, nan and rice along with your main meal!",portions positive <sep> salad neutral <sep> nan neutral <sep> rice neutral
0,0,Our experience consistently reflected a lazy attitude by the house towards cooking technique and customer care.,attitude positive <sep> house towards cooking neutral <sep> care neutral
0,0,The centerpiece of the menu is a range of sushi and sashimi sets: standard pieces and rolls that are adequately fresh and reliable.,menu neutral <sep> sushi positive <sep> sashimi positive <sep> rolls positive
0,0,Everything from the little tastes prepared by the kitchen to the main course to dessert was outstanding and the beauty of the restaurant makes it that much nicer.,main course neutral <sep> dessert positive
0,0,"Twister shrimp - too salty and nothing spectacular; Mango sorbet - so flavorful and rich, it tasted like ice cream!",Twister shrimp negative <sep> Mango sorbet positive <sep> ice cream positive
0,0,"Since then, he cannot get enough of their salmon roll, and spicy tuna roll.",salmon roll neutral <sep> tuna roll positive
0,0,"No bread basket for the table, the server came around with a basket and we each got 1 piece of bread.",table neutral <sep> server positive
0,0,"Bar has, french fries, bunch of different vegs and fruits, sushi, ribs (not great, wait for the waiters that come around with the meat).",Bar neutral <sep> french fries neutral <sep> vegs positive <sep> ribs neutral <sep> waiters neutral <sep> meat neutral
0,0,"The Scene The main dining room of this boisterous Carnegie Hall restaurant, dubbed the New York Room, is a cavernous space with high ceilings and sweeping glass windows.",Scene neutral <sep> main dining room neutral <sep> New York Room neutral <sep> space positive
0,0,"The collard greens were tasty, but in too much liquid that made it seem more like a soup.",collard greens positive <sep> soup neutral
0,0,"Plus, the food was way over priced (even for Manhattan) and while it was decent in taste, nothing made up for the outlandish prices.",food negative <sep> taste positive <sep> prices negative
0,0,There is no way the food and service here are worth the prices they charge.,food neutral <sep> prices positive
0,0,I have dined here for over 20 years and I know the management will NOT compromise the cuisine for any haute trendy fare.,management negative <sep> fare positive
0,0,fresh home-made tomato sauce with chunks of awesome tomatoes fire it all up in a brick oven.,home-made tomato sauce positive <sep> chunks of awesome tomatoes neutral
0,0,"Wonderful service, not too long a wait for tables, price is right - in a word, go!",service positive <sep> wait positive <sep> tables neutral
0,0,I have never tried anything else on the menu the burgers are so good.,menu neutral <sep> burgers positive
0,0,"The service was autrocious in fact my order came out wrong and our wine was never repoured throughout the entire dinner, which lasted 3 hours.",service negative <sep> wine negative <sep> dinner neutral
0,0,"Sit at the bar, order a glass of wine, and grab an appetizer: they'll also bring you olives, parmesan cheese, a huge loaf of delicious bread and 3 dipping sauces.",bar neutral <sep> glass of wine neutral <sep> appetizer neutral <sep> bread positive
0,0,The menu is a bit different and all of the selections are pretty tasty.,menu neutral <sep> selections positive
0,0,Food other than sushi is also very nice.,Food positive <sep> sushi negative
0,0,The service was spotty as a couple of drink orders were forgotten and the waiter didn't really come to check on us.,service negative <sep> drink neutral <sep> waiter negative
0,0,"After a short wait at the bar (which was very crowded), we were seated upstairs at a private table.",wait neutral <sep> bar negative
0,0,"I was lured in by the fact that they have soy options for almost everything that includes dairy on the menu, as well as tofu subs for eggs; It is hard to find mexican tinged food with an optional vegetarian slant.",menu neutral <sep> slant negative
0,0,"We got seated right away, We got a nice starter from the kitchen, unfortunately the waiter that brought it could not explain what it was, it was delicious though.",starter positive <sep> kitchen neutral <sep> waiter negative
0,0,"If you go in, make sure to listen to the unbelievably loud microphone that the folks at the counter use to dictate orders to the cooks who stand about two feet behind them.",counter neutral <sep> cooks negative
0,0,"The drinks, served with a little extra in the shaker, anticipate the aptly executed menu, which emphasizes comfort foods of a bygone era--veggies, for example, include crisp Brussels sprouts, shredded beets and bubbling-hot scalloped potatoes.",drinks neutral <sep> menu neutral <sep> foods positive <sep> veggies neutral <sep> sprouts positive <sep> beets positive
0,0,The waitress/hostess seemed a bit sad when we told her we weren't ordering dessert (those arepas are deceptively filling!,waitress/hostess negative <sep> dessert neutral
0,0,The waiter was rude to my friend when she asked for a small plate to share an appetizer.,waiter negative <sep> appetizer neutral
0,0,"There are a few things I can forgive at any popular place: somewhat long waits even with reservations, service staff that mistakenly believes they're there to act haughty rather than serve, and a way over-the-top interior.",reservations neutral <sep> service staff negative <sep> interior negative
0,0,Later in the evening after our meal we finally found the real owner behind the bar of the restaurant and explained to him the situation which he had been made aware of by the waitress.,meal neutral <sep> owner neutral <sep> bar neutral <sep> waitress negative
0,0,When we arrived there was no free table so we waited at the bar for quite a long time.,table negative <sep> bar neutral
0,0,"Though the crowd is a bit more mature than a typical New York hot spot, if you are looking to impress a classy woman, look know further.",crowd negative <sep> spot neutral
0,0,When the hostess finally appears she tells me that she can't seat us on the mostly empty patio because all the open tables are for dinner not drinks.,hostess negative <sep> patio neutral <sep> open tables neutral <sep> dinner neutral <sep> drinks neutral
0,0,Buffet fare is better than the regular menu and you don't have to deal with the waitstaff.,menu neutral <sep> waitstaff negative
0,0,But then there's the sluggish and absentminded service: twice someone tried to serve us something for another table and it took a long time to get our check.,service negative <sep> table neutral
0,0,"the busboys were fantastic -- very attentive when it came to replenishing chips, removing dishes, but I have to say the waitress service was not quite as good.",chips neutral <sep> dishes neutral <sep> waitress service negative
0,0,"The service and surroundings couldn't have been better, but the food was very disapointing at best.",surroundings positive <sep> food negative
0,0,"It was more than enough food and drink for everyone, and at $20 per person, including tax and tip, the prices cannot be beat!",tip neutral <sep> prices positive
0,0,"With one drink each, apps, entrees, and three desserts (nothing great) the bill came to $200 for four.",drink negative <sep> entrees negative <sep> bill neutral
0,0,The price is cheap - 5 dumplings for $1.,price positive <sep> dumplings neutral
0,0,"They have Boylan's root beer, coffee that's freshly ground that day, and a relaxed casual atmosphere with friendly waitresses.",root beer neutral <sep> coffee neutral <sep> ground positive <sep> atmosphere positive <sep> waitresses positive
0,0,"HIGHLY RECOMMENDED, MAKE RESERVATIONS FAR IN ADVANCE TO AVOID LONG WAIT TIMES.",RESERVATIONS neutral <sep> WAIT TIMES negative
0,0,We were also seated promptly at the time of our reservation and the service was very quick and professional.,reservation neutral <sep> service positive
0,0,"After stopping by on a whim a few months ago, I was so extremely impressed by the fresh Sushi and quality service that I now go there quite often for lunch as well as the occasional take-out dinner.",Sushi positive <sep> service positive <sep> lunch neutral
0,0,Jackson Diner was my first intro to true Indian food and its been 10yrs since and I cannot go one month without some of this unbelievable food.,Diner neutral <sep> Indian food positive
0,0,"We complained to our waiter serveral times about this and the stares continued and to top it all off as the manager walked around to each table asking if they enjoyed their dinner, he conveniently did not ask us!",waiter neutral <sep> table neutral <sep> dinner positive
0,0,"), we were not given bread though the couple next to us was, we asked twice for our check and when it came, they forced us to pay the tip in cash so they could get out of paying taxes!",bread negative <sep> tip neutral
0,0,The head waiter made some lame excuse about how the chef had asked the hostess to revise the menu but it had not been changed.,waiter negative <sep> hostess negative <sep> menu neutral
0,0,We placed a delivery order - 2 pastas and a caprese and they took and 1 1/2 to get here and the food was inedible when we received it.,delivery neutral <sep> food negative
0,0,"Unlike the reviewer before me, what made me KEEP going back was the great reception I received from the bouncers and I needed several cocktails to endure the waitstaff.",cocktails neutral <sep> waitstaff positive
0,0,"But even on New Years, when they were busy, the owners took the time out to visit our table frequently, even pouring us drinks herself from her own creations.",owners positive <sep> drinks neutral
0,0,"But the price tag was high, and the food was comparable to a Las Vegas buffet for flavor and quality.",price tag negative <sep> food positive
0,0,Staff wouldn't take no for an answer on pitchers of sangria.,Staff negative <sep> sangria neutral
0,0,"There isn't a huge selection of food, but there's something on the menu for everyone to really enjoy.",food negative <sep> menu neutral
0,0,We sat at one of the 2 large tables with benches inside the door instead of at the bar - the only options available at 7:15 when we arrived.,tables positive <sep> bar neutral
0,0,"Not only did they refuse to give me any milk but they charged me full price ($9) for plain udon noodles - no broth, veggies, or meat just wet noodles in a bowl.",price negative <sep> bowl neutral
0,0,"The menu: HOT DOGS, that's it, nothing else.",menu negative <sep> HOT DOGS neutral
0,0,"I love to go there on weekends and have the delicious french toast (made from baguette slices) or the granola with fresh fruit, sometimes I am so torn that I end up getting both!",french toast positive <sep> slices neutral <sep> granola neutral <sep> fruit positive
0,0,We tried to get the manager who flatly refused to come to our table and discuss the problem with us.,manager negative <sep> table neutral
0,0,"As we attempted to digest our meal and browse the dessert menu, the same staff members approached us to move along our order.",meal neutral <sep> dessert menu neutral <sep> staff members negative
0,0,Two dogs and an adequately sized drink for two dollars.,dogs neutral <sep> drink positive
0,0,I usually order the specials but if not there are at least 5 great dishes that I would choose from any given night.,specials neutral <sep> dishes positive
0,0,"With some good sake, I tried the salmon, yellowtail, king crab, eel (thought this would turn my stomach), red white tuna.",sake positive <sep> salmon neutral
0,0,I just think the prices are high for the type of food the kitchen turns out as well as the portion sizes.,prices negative <sep> food neutral <sep> portion sizes neutral
0,0,"Basically traditional menu could have been boring and old-fashioned, but is instead updated enough to please modern palate: steaks, seafood, fish, poultry - ample portions (we took half home), seasoned with care and imagination.",menu neutral <sep> portions positive
0,0,"Our waiter was well versed with the menu and provided us with great service, he didn't hover over the table as some servers tend to do in high end restaurants.",waiter positive <sep> service positive <sep> table neutral
0,0,"A server came shortly after that with a cheeseburger, which is not what i ordered.",server negative <sep> cheeseburger neutral
0,0,The waiter kept pestering us for our order even though we were among the last diners.,waiter negative <sep> diners neutral
0,0,You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.,martini in positive <sep> drinks neutral
0,0,"The ambience is simple, yet elegant and be sure to finish your meal with their famous shlog.",ambience positive <sep> meal neutral
0,0,"The upside of the smallish portions is that a good sake can do a better job working over one's date, and you don't leave the table w/ a food coma.",portions negative <sep> table neutral <sep> food neutral
0,0,"The food is average, at best (I have been repeatedly underwhelmed by the mediocre fare) and the service is only good if Elaine is within range.",fare negative <sep> service positive
0,0,"D, who can't decide on a single dish, the tapas menu allowed me to express my true culinary self.",dish negative <sep> tapas menu positive
0,0,"Our waiter had started to circle around our table like a shark after our 2nd dish, taking out plates when we were not even done.",waiter negative <sep> table neutral <sep> plates neutral
0,0,"We went there just for dinner, and the place was so good we didn't leave.",dinner neutral <sep> place positive
0,0,"our waitress finally made time to take our order - bread was never brought, water never refilled and wine never got to be ordered - had to ask for everything ourselves.",waitress negative <sep> bread negative <sep> refilled negative <sep> wine neutral
0,0,"Don't go for the decor or the location, go for the food!",decor negative <sep> location negative <sep> food positive
0,0,"for instance, i sat next to this couple who experienced problems with their food and the asked to speak to a manager.",food negative <sep> manager neutral
0,0,"The Scene With its long zinc bar, plush couches and patterned suede walls, the lounge is a swank spot for midtown's cocktail crowd.",Scene positive <sep> bar neutral
0,0,"One of the waitstaff spilled a huge drink on the floor that splattered everyone nearby, no offering of apology was made or to foot the drycleaning bill and no comp was offered either.",waitstaff negative <sep> drink positive <sep> drycleaning bill neutral
0,0,"dips, lamd shops, beans, fresh fish.",beans neutral <sep> fish positive
0,0,"There are specials and it's the kind of place sure to please, whether you're seated at the window near the bar or in the outdoor (covered heated when needed) garden in the rear.",place positive <sep> bar neutral
0,0,One server came and gave us food that turned out to be someone else's.,server negative <sep> food neutral
0,0,"Shaved tuna and small tapioca balls--a playful substitute for roe--float in an addictive, tart-smooth pool of coconut water and kaffir lime juice.",tuna neutral <sep> tapioca balls neutral <sep> roe neutral <sep> coconut water positive <sep> kaffir lime juice positive
0,0,"The food is consistantly great, but the wait is often long and the noise is often deafening.",food positive <sep> wait negative
0,0,"Its two massive rooms are frequented predominantly by Greeks who chow down on traditional mezze--spinach pie, feta cheese and stuffed grape leaves--and entrees--kebabs, sandwiches and pasta dishes.",rooms positive <sep> spinach pie neutral <sep> feta cheese neutral <sep> stuffed grape neutral <sep> sandwiches neutral <sep> pasta dishes neutral
0,0,"We were given only one waiter for 20 people, and it honestly took over 1/2 an hour to get coffee (I actully went across the street to Dunkin Donuts!)",waiter negative <sep> coffee neutral
0,0,"No matter what you order, you're almost certain to get so much food you'll be leaving with a doggie bag.",food positive <sep> bag negative
0,0,"The waitstaff is nice, but is pushy and seemed irritated when we did not order an a la carte side vegetable (we already had a cheese plate, appetizers and ordered 2 entrees).",la carte side vegetable neutral <sep> appetizers neutral <sep> waitstaff positive
0,0,The ambiance and service is great but I wish I could say the same about the food.,ambiance positive <sep> service positive <sep> food negative
0,0,"I have tried everything available on the AYCE menu, it has all been quite good (although I am not one to be especially particular with food, sushi in particular.",menu neutral <sep> food positive
0,0,We got up from the bar and got pushy with the hostess and finally were seated at an excellent table.,bar neutral <sep> hostess positive
0,0,Waiters then recite an impossibly long list of specials; pay attention or you'll miss out on voluptuous porcini mushroom ravioli or hefty lamb chops with rosemary crust.,Waiters positive <sep> specials positive <sep> voluptuous porcini mushroom ravioli neutral <sep> hefty lamb chops neutral
0,0,"Half an hour after our appetizer was cleared, the waiter told us it would take more time to get our main courses.",appetizer neutral <sep> waiter negative <sep> courses neutral
0,0,After our disappointing meal and terrible service we asked to speak to the manager (who was sitting alone having a glass of wine) when we were told he was too busy to speak to us!,service negative <sep> manager negative <sep> glass of wine neutral
